trial,method,detected_time,EDD,ChangeType,ChangeParam,Distribution
378,LL23,218,18.0,spike,4.0,Gaussian
378,A19,212,12.0,spike,4.0,Gaussian
379,Our,208,8.0,spike,4.0,Gaussian
379,LL23,223,23.0,spike,4.0,Gaussian
379,A19,201,1.0,spike,4.0,Gaussian
380,Our,209,9.0,spike,4.0,Gaussian
380,LL23,217,17.0,spike,4.0,Gaussian
380,A19,220,20.0,spike,4.0,Gaussian
381,Our,206,6.0,spike,4.0,Gaussian
381,LL23,206,6.0,spike,4.0,Gaussian
381,A19,204,4.0,spike,4.0,Gaussian
382,Our,208,8.0,spike,4.0,Gaussian
382,LL23,213,13.0,spike,4.0,Gaussian
382,A19,210,10.0,spike,4.0,Gaussian
383,Our,207,7.0,spike,4.0,Gaussian
383,LL23,218,18.0,spike,4.0,Gaussian
383,A19,208,8.0,spike,4.0,Gaussian
384,Our,214,14.0,spike,4.0,Gaussian
384,LL23,232,32.0,spike,4.0,Gaussian
384,A19,216,16.0,spike,4.0,Gaussian
385,Our,208,8.0,spike,4.0,Gaussian
385,LL23,231,31.0,spike,4.0,Gaussian
385,A19,212,12.0,spike,4.0,Gaussian
386,Our,208,8.0,spike,4.0,Gaussian
386,LL23,230,30.0,spike,4.0,Gaussian
386,A19,207,7.0,spike,4.0,Gaussian
387,Our,211,11.0,spike,4.0,Gaussian
387,LL23,214,14.0,spike,4.0,Gaussian
387,A19,212,12.0,spike,4.0,Gaussian
388,Our,210,10.0,spike,4.0,Gaussian
388,LL23,224,24.0,spike,4.0,Gaussian
388,A19,206,6.0,spike,4.0,Gaussian
389,Our,214,14.0,spike,4.0,Gaussian
389,LL23,214,14.0,spike,4.0,Gaussian
389,A19,211,11.0,spike,4.0,Gaussian
390,Our,206,6.0,spike,4.0,Gaussian
390,LL23,219,19.0,spike,4.0,Gaussian
390,A19,202,2.0,spike,4.0,Gaussian
391,Our,206,6.0,spike,4.0,Gaussian
391,LL23,205,5.0,spike,4.0,Gaussian
391,A19,206,6.0,spike,4.0,Gaussian
392,Our,213,13.0,spike,4.0,Gaussian
392,LL23,219,19.0,spike,4.0,Gaussian
392,A19,207,7.0,spike,4.0,Gaussian
393,Our,208,8.0,spike,4.0,Gaussian
393,LL23,226,26.0,spike,4.0,Gaussian
393,A19,211,11.0,spike,4.0,Gaussian
394,Our,209,9.0,spike,4.0,Gaussian
394,LL23,209,9.0,spike,4.0,Gaussian
394,A19,213,13.0,spike,4.0,Gaussian
395,Our,210,10.0,spike,4.0,Gaussian
395,LL23,212,12.0,spike,4.0,Gaussian
395,A19,120,-80.0,spike,4.0,Gaussian
396,Our,210,10.0,spike,4.0,Gaussian
396,LL23,216,16.0,spike,4.0,Gaussian
396,A19,214,14.0,spike,4.0,Gaussian
397,Our,207,7.0,spike,4.0,Gaussian
397,LL23,210,10.0,spike,4.0,Gaussian
397,A19,203,3.0,spike,4.0,Gaussian
398,Our,204,4.0,spike,4.0,Gaussian
398,LL23,211,11.0,spike,4.0,Gaussian
398,A19,202,2.0,spike,4.0,Gaussian
399,Our,204,4.0,spike,4.0,Gaussian
399,LL23,217,17.0,spike,4.0,Gaussian
399,A19,206,6.0,spike,4.0,Gaussian
400,Our,212,12.0,spike,4.0,Gaussian
400,LL23,213,13.0,spike,4.0,Gaussian
400,A19,206,6.0,spike,4.0,Gaussian
401,Our,207,7.0,spike,4.0,Gaussian
401,LL23,218,18.0,spike,4.0,Gaussian
401,A19,207,7.0,spike,4.0,Gaussian
402,Our,207,7.0,spike,4.0,Gaussian
402,LL23,206,6.0,spike,4.0,Gaussian
402,A19,213,13.0,spike,4.0,Gaussian
403,Our,212,12.0,spike,4.0,Gaussian
403,LL23,215,15.0,spike,4.0,Gaussian
403,A19,182,-18.0,spike,4.0,Gaussian
404,Our,206,6.0,spike,4.0,Gaussian
404,LL23,214,14.0,spike,4.0,Gaussian
404,A19,206,6.0,spike,4.0,Gaussian
405,Our,206,6.0,spike,4.0,Gaussian
405,LL23,214,14.0,spike,4.0,Gaussian
405,A19,211,11.0,spike,4.0,Gaussian
406,Our,211,11.0,spike,4.0,Gaussian
406,LL23,219,19.0,spike,4.0,Gaussian
406,A19,207,7.0,spike,4.0,Gaussian
407,Our,210,10.0,spike,4.0,Gaussian
407,LL23,206,6.0,spike,4.0,Gaussian
407,A19,212,12.0,spike,4.0,Gaussian
408,Our,207,7.0,spike,4.0,Gaussian
408,LL23,221,21.0,spike,4.0,Gaussian
408,A19,207,7.0,spike,4.0,Gaussian
409,Our,206,6.0,spike,4.0,Gaussian
409,LL23,212,12.0,spike,4.0,Gaussian
409,A19,210,10.0,spike,4.0,Gaussian
410,Our,211,11.0,spike,4.0,Gaussian
410,LL23,225,25.0,spike,4.0,Gaussian
410,A19,206,6.0,spike,4.0,Gaussian
411,Our,210,10.0,spike,4.0,Gaussian
411,LL23,242,42.0,spike,4.0,Gaussian
411,A19,208,8.0,spike,4.0,Gaussian
412,Our,205,5.0,spike,4.0,Gaussian
412,LL23,214,14.0,spike,4.0,Gaussian
412,A19,206,6.0,spike,4.0,Gaussian
413,Our,206,6.0,spike,4.0,Gaussian
413,LL23,201,1.0,spike,4.0,Gaussian
413,A19,204,4.0,spike,4.0,Gaussian
414,Our,205,5.0,spike,4.0,Gaussian
414,LL23,207,7.0,spike,4.0,Gaussian
414,A19,205,5.0,spike,4.0,Gaussian
415,Our,208,8.0,spike,4.0,Gaussian
415,LL23,217,17.0,spike,4.0,Gaussian
415,A19,212,12.0,spike,4.0,Gaussian
416,Our,209,9.0,spike,4.0,Gaussian
416,LL23,216,16.0,spike,4.0,Gaussian
416,A19,147,-53.0,spike,4.0,Gaussian
417,Our,205,5.0,spike,4.0,Gaussian
417,LL23,208,8.0,spike,4.0,Gaussian
417,A19,206,6.0,spike,4.0,Gaussian
418,Our,207,7.0,spike,4.0,Gaussian
418,LL23,223,23.0,spike,4.0,Gaussian
418,A19,213,13.0,spike,4.0,Gaussian
419,Our,208,8.0,spike,4.0,Gaussian
419,LL23,226,26.0,spike,4.0,Gaussian
419,A19,211,11.0,spike,4.0,Gaussian
420,Our,209,9.0,spike,4.0,Gaussian
420,LL23,217,17.0,spike,4.0,Gaussian
420,A19,180,-20.0,spike,4.0,Gaussian
421,Our,210,10.0,spike,4.0,Gaussian
421,LL23,228,28.0,spike,4.0,Gaussian
421,A19,213,13.0,spike,4.0,Gaussian
422,Our,215,15.0,spike,4.0,Gaussian
422,LL23,219,19.0,spike,4.0,Gaussian
422,A19,207,7.0,spike,4.0,Gaussian
423,Our,211,11.0,spike,4.0,Gaussian
423,LL23,216,16.0,spike,4.0,Gaussian
423,A19,205,5.0,spike,4.0,Gaussian
424,Our,206,6.0,spike,4.0,Gaussian
424,LL23,213,13.0,spike,4.0,Gaussian
424,A19,153,-47.0,spike,4.0,Gaussian
425,Our,205,5.0,spike,4.0,Gaussian
425,LL23,221,21.0,spike,4.0,Gaussian
425,A19,146,-54.0,spike,4.0,Gaussian
426,Our,206,6.0,spike,4.0,Gaussian
426,LL23,202,2.0,spike,4.0,Gaussian
426,A19,202,2.0,spike,4.0,Gaussian
427,Our,206,6.0,spike,4.0,Gaussian
427,LL23,220,20.0,spike,4.0,Gaussian
427,A19,203,3.0,spike,4.0,Gaussian
428,Our,205,5.0,spike,4.0,Gaussian
428,LL23,208,8.0,spike,4.0,Gaussian
428,A19,152,-48.0,spike,4.0,Gaussian
429,Our,205,5.0,spike,4.0,Gaussian
429,LL23,224,24.0,spike,4.0,Gaussian
429,A19,216,16.0,spike,4.0,Gaussian
430,Our,206,6.0,spike,4.0,Gaussian
430,LL23,223,23.0,spike,4.0,Gaussian
430,A19,209,9.0,spike,4.0,Gaussian
431,Our,212,12.0,spike,4.0,Gaussian
431,LL23,212,12.0,spike,4.0,Gaussian
431,A19,144,-56.0,spike,4.0,Gaussian
432,Our,204,4.0,spike,4.0,Gaussian
432,LL23,233,33.0,spike,4.0,Gaussian
432,A19,204,4.0,spike,4.0,Gaussian
433,Our,204,4.0,spike,4.0,Gaussian
433,LL23,219,19.0,spike,4.0,Gaussian
433,A19,208,8.0,spike,4.0,Gaussian
434,Our,205,5.0,spike,4.0,Gaussian
434,LL23,218,18.0,spike,4.0,Gaussian
434,A19,216,16.0,spike,4.0,Gaussian
435,Our,210,10.0,spike,4.0,Gaussian
435,LL23,219,19.0,spike,4.0,Gaussian
435,A19,212,12.0,spike,4.0,Gaussian
436,Our,203,3.0,spike,4.0,Gaussian
436,LL23,223,23.0,spike,4.0,Gaussian
436,A19,211,11.0,spike,4.0,Gaussian
437,Our,210,10.0,spike,4.0,Gaussian
437,LL23,212,12.0,spike,4.0,Gaussian
437,A19,175,-25.0,spike,4.0,Gaussian
438,Our,208,8.0,spike,4.0,Gaussian
438,LL23,222,22.0,spike,4.0,Gaussian
438,A19,209,9.0,spike,4.0,Gaussian
439,Our,204,4.0,spike,4.0,Gaussian
439,LL23,210,10.0,spike,4.0,Gaussian
439,A19,210,10.0,spike,4.0,Gaussian
440,Our,207,7.0,spike,4.0,Gaussian
440,LL23,218,18.0,spike,4.0,Gaussian
440,A19,208,8.0,spike,4.0,Gaussian
441,Our,204,4.0,spike,4.0,Gaussian
441,LL23,207,7.0,spike,4.0,Gaussian
441,A19,207,7.0,spike,4.0,Gaussian
442,Our,206,6.0,spike,4.0,Gaussian
442,LL23,220,20.0,spike,4.0,Gaussian
442,A19,207,7.0,spike,4.0,Gaussian
443,Our,203,3.0,spike,4.0,Gaussian
443,LL23,212,12.0,spike,4.0,Gaussian
443,A19,206,6.0,spike,4.0,Gaussian
444,Our,211,11.0,spike,4.0,Gaussian
444,LL23,211,11.0,spike,4.0,Gaussian
444,A19,213,13.0,spike,4.0,Gaussian
445,Our,203,3.0,spike,4.0,Gaussian
445,LL23,208,8.0,spike,4.0,Gaussian
445,A19,208,8.0,spike,4.0,Gaussian
446,Our,204,4.0,spike,4.0,Gaussian
446,LL23,214,14.0,spike,4.0,Gaussian
446,A19,208,8.0,spike,4.0,Gaussian
447,Our,209,9.0,spike,4.0,Gaussian
447,LL23,214,14.0,spike,4.0,Gaussian
447,A19,179,-21.0,spike,4.0,Gaussian
448,Our,204,4.0,spike,4.0,Gaussian
448,LL23,222,22.0,spike,4.0,Gaussian
448,A19,214,14.0,spike,4.0,Gaussian
449,Our,212,12.0,spike,4.0,Gaussian
449,LL23,220,20.0,spike,4.0,Gaussian
449,A19,212,12.0,spike,4.0,Gaussian
450,Our,208,8.0,spike,4.0,Gaussian
450,LL23,212,12.0,spike,4.0,Gaussian
450,A19,207,7.0,spike,4.0,Gaussian
451,Our,208,8.0,spike,4.0,Gaussian
451,LL23,217,17.0,spike,4.0,Gaussian
451,A19,210,10.0,spike,4.0,Gaussian
452,Our,212,12.0,spike,4.0,Gaussian
452,LL23,214,14.0,spike,4.0,Gaussian
452,A19,213,13.0,spike,4.0,Gaussian
453,Our,205,5.0,spike,4.0,Gaussian
453,LL23,215,15.0,spike,4.0,Gaussian
453,A19,187,-13.0,spike,4.0,Gaussian
454,Our,207,7.0,spike,4.0,Gaussian
454,LL23,206,6.0,spike,4.0,Gaussian
454,A19,205,5.0,spike,4.0,Gaussian
455,Our,206,6.0,spike,4.0,Gaussian
455,LL23,212,12.0,spike,4.0,Gaussian
455,A19,204,4.0,spike,4.0,Gaussian
456,Our,209,9.0,spike,4.0,Gaussian
456,LL23,217,17.0,spike,4.0,Gaussian
456,A19,206,6.0,spike,4.0,Gaussian
457,Our,205,5.0,spike,4.0,Gaussian
457,LL23,212,12.0,spike,4.0,Gaussian
457,A19,142,-58.0,spike,4.0,Gaussian
458,Our,213,13.0,spike,4.0,Gaussian
458,LL23,225,25.0,spike,4.0,Gaussian
458,A19,202,2.0,spike,4.0,Gaussian
459,Our,201,1.0,spike,4.0,Gaussian
459,LL23,217,17.0,spike,4.0,Gaussian
459,A19,146,-54.0,spike,4.0,Gaussian
460,Our,209,9.0,spike,4.0,Gaussian
460,LL23,213,13.0,spike,4.0,Gaussian
460,A19,210,10.0,spike,4.0,Gaussian
461,Our,210,10.0,spike,4.0,Gaussian
461,LL23,216,16.0,spike,4.0,Gaussian
461,A19,132,-68.0,spike,4.0,Gaussian
462,Our,207,7.0,spike,4.0,Gaussian
462,LL23,210,10.0,spike,4.0,Gaussian
462,A19,134,-66.0,spike,4.0,Gaussian
463,Our,206,6.0,spike,4.0,Gaussian
463,LL23,216,16.0,spike,4.0,Gaussian
463,A19,185,-15.0,spike,4.0,Gaussian
464,Our,207,7.0,spike,4.0,Gaussian
464,LL23,210,10.0,spike,4.0,Gaussian
464,A19,206,6.0,spike,4.0,Gaussian
465,Our,208,8.0,spike,4.0,Gaussian
465,LL23,211,11.0,spike,4.0,Gaussian
465,A19,205,5.0,spike,4.0,Gaussian
466,Our,208,8.0,spike,4.0,Gaussian
466,LL23,224,24.0,spike,4.0,Gaussian
466,A19,212,12.0,spike,4.0,Gaussian
467,Our,205,5.0,spike,4.0,Gaussian
467,LL23,211,11.0,spike,4.0,Gaussian
467,A19,206,6.0,spike,4.0,Gaussian
468,Our,210,10.0,spike,4.0,Gaussian
468,LL23,230,30.0,spike,4.0,Gaussian
468,A19,207,7.0,spike,4.0,Gaussian
469,Our,211,11.0,spike,4.0,Gaussian
469,LL23,219,19.0,spike,4.0,Gaussian
469,A19,211,11.0,spike,4.0,Gaussian
470,Our,212,12.0,spike,4.0,Gaussian
470,LL23,213,13.0,spike,4.0,Gaussian
470,A19,208,8.0,spike,4.0,Gaussian
471,Our,206,6.0,spike,4.0,Gaussian
471,LL23,223,23.0,spike,4.0,Gaussian
471,A19,203,3.0,spike,4.0,Gaussian
472,Our,206,6.0,spike,4.0,Gaussian
472,LL23,221,21.0,spike,4.0,Gaussian
472,A19,203,3.0,spike,4.0,Gaussian
473,Our,214,14.0,spike,4.0,Gaussian
473,LL23,216,16.0,spike,4.0,Gaussian
473,A19,208,8.0,spike,4.0,Gaussian
474,Our,208,8.0,spike,4.0,Gaussian
474,LL23,214,14.0,spike,4.0,Gaussian
474,A19,210,10.0,spike,4.0,Gaussian
475,Our,210,10.0,spike,4.0,Gaussian
475,LL23,238,38.0,spike,4.0,Gaussian
475,A19,216,16.0,spike,4.0,Gaussian
476,Our,211,11.0,spike,4.0,Gaussian
476,LL23,219,19.0,spike,4.0,Gaussian
476,A19,185,-15.0,spike,4.0,Gaussian
477,Our,207,7.0,spike,4.0,Gaussian
477,LL23,238,38.0,spike,4.0,Gaussian
477,A19,170,-30.0,spike,4.0,Gaussian
478,Our,207,7.0,spike,4.0,Gaussian
478,LL23,209,9.0,spike,4.0,Gaussian
478,A19,148,-52.0,spike,4.0,Gaussian
479,Our,216,16.0,spike,4.0,Gaussian
479,LL23,221,21.0,spike,4.0,Gaussian
479,A19,212,12.0,spike,4.0,Gaussian
480,Our,215,15.0,spike,4.0,Gaussian
480,LL23,213,13.0,spike,4.0,Gaussian
480,A19,203,3.0,spike,4.0,Gaussian
481,Our,211,11.0,spike,4.0,Gaussian
481,LL23,219,19.0,spike,4.0,Gaussian
481,A19,192,-8.0,spike,4.0,Gaussian
482,Our,205,5.0,spike,4.0,Gaussian
482,LL23,213,13.0,spike,4.0,Gaussian
482,A19,208,8.0,spike,4.0,Gaussian
483,Our,205,5.0,spike,4.0,Gaussian
483,LL23,215,15.0,spike,4.0,Gaussian
483,A19,157,-43.0,spike,4.0,Gaussian
484,Our,204,4.0,spike,4.0,Gaussian
484,LL23,217,17.0,spike,4.0,Gaussian
484,A19,205,5.0,spike,4.0,Gaussian
485,Our,210,10.0,spike,4.0,Gaussian
485,LL23,222,22.0,spike,4.0,Gaussian
485,A19,216,16.0,spike,4.0,Gaussian
486,Our,206,6.0,spike,4.0,Gaussian
486,LL23,204,4.0,spike,4.0,Gaussian
486,A19,204,4.0,spike,4.0,Gaussian
487,Our,209,9.0,spike,4.0,Gaussian
487,LL23,218,18.0,spike,4.0,Gaussian
487,A19,212,12.0,spike,4.0,Gaussian
488,Our,207,7.0,spike,4.0,Gaussian
488,LL23,219,19.0,spike,4.0,Gaussian
488,A19,206,6.0,spike,4.0,Gaussian
489,Our,205,5.0,spike,4.0,Gaussian
489,LL23,206,6.0,spike,4.0,Gaussian
489,A19,205,5.0,spike,4.0,Gaussian
490,Our,208,8.0,spike,4.0,Gaussian
490,LL23,205,5.0,spike,4.0,Gaussian
490,A19,205,5.0,spike,4.0,Gaussian
491,Our,205,5.0,spike,4.0,Gaussian
491,LL23,207,7.0,spike,4.0,Gaussian
491,A19,206,6.0,spike,4.0,Gaussian
492,Our,207,7.0,spike,4.0,Gaussian
492,LL23,223,23.0,spike,4.0,Gaussian
492,A19,215,15.0,spike,4.0,Gaussian
493,Our,207,7.0,spike,4.0,Gaussian
493,LL23,223,23.0,spike,4.0,Gaussian
493,A19,204,4.0,spike,4.0,Gaussian
494,Our,204,4.0,spike,4.0,Gaussian
494,LL23,208,8.0,spike,4.0,Gaussian
494,A19,158,-42.0,spike,4.0,Gaussian
495,Our,208,8.0,spike,4.0,Gaussian
495,LL23,218,18.0,spike,4.0,Gaussian
495,A19,211,11.0,spike,4.0,Gaussian
496,Our,211,11.0,spike,4.0,Gaussian
496,LL23,226,26.0,spike,4.0,Gaussian
496,A19,211,11.0,spike,4.0,Gaussian
497,Our,208,8.0,spike,4.0,Gaussian
497,LL23,207,7.0,spike,4.0,Gaussian
497,A19,207,7.0,spike,4.0,Gaussian
498,Our,205,5.0,spike,4.0,Gaussian
498,LL23,235,35.0,spike,4.0,Gaussian
498,A19,208,8.0,spike,4.0,Gaussian
499,Our,206,6.0,spike,4.0,Gaussian
499,LL23,217,17.0,spike,4.0,Gaussian
499,A19,215,15.0,spike,4.0,Gaussian
500,Our,206,6.0,spike,4.0,Gaussian
500,LL23,215,15.0,spike,4.0,Gaussian
500,A19,152,-48.0,spike,4.0,Gaussian
1,Our,266,66.0,inflation,1.1,Gaussian
1,LL23,-1,-201.0,inflation,1.1,Gaussian
1,A19,267,67.0,inflation,1.1,Gaussian
2,Our,270,70.0,inflation,1.1,Gaussian
2,LL23,391,191.0,inflation,1.1,Gaussian
2,A19,351,151.0,inflation,1.1,Gaussian
3,Our,253,53.0,inflation,1.1,Gaussian
3,LL23,-1,-201.0,inflation,1.1,Gaussian
3,A19,138,-62.0,inflation,1.1,Gaussian
4,Our,371,171.0,inflation,1.1,Gaussian
4,LL23,-1,-201.0,inflation,1.1,Gaussian
4,A19,354,154.0,inflation,1.1,Gaussian
5,Our,269,69.0,inflation,1.1,Gaussian
5,LL23,-1,-201.0,inflation,1.1,Gaussian
5,A19,353,153.0,inflation,1.1,Gaussian
6,Our,235,35.0,inflation,1.1,Gaussian
6,LL23,-1,-201.0,inflation,1.1,Gaussian
6,A19,243,43.0,inflation,1.1,Gaussian
7,Our,270,70.0,inflation,1.1,Gaussian
7,LL23,-1,-201.0,inflation,1.1,Gaussian
7,A19,116,-84.0,inflation,1.1,Gaussian
8,Our,278,78.0,inflation,1.1,Gaussian
8,LL23,-1,-201.0,inflation,1.1,Gaussian
8,A19,316,116.0,inflation,1.1,Gaussian
9,Our,282,82.0,inflation,1.1,Gaussian
9,LL23,850,650.0,inflation,1.1,Gaussian
9,A19,380,180.0,inflation,1.1,Gaussian
10,Our,283,83.0,inflation,1.1,Gaussian
10,LL23,355,155.0,inflation,1.1,Gaussian
10,A19,234,34.0,inflation,1.1,Gaussian
11,Our,282,82.0,inflation,1.1,Gaussian
11,LL23,-1,-201.0,inflation,1.1,Gaussian
11,A19,145,-55.0,inflation,1.1,Gaussian
12,Our,231,31.0,inflation,1.1,Gaussian
12,LL23,-1,-201.0,inflation,1.1,Gaussian
12,A19,260,60.0,inflation,1.1,Gaussian
13,Our,356,156.0,inflation,1.1,Gaussian
13,LL23,-1,-201.0,inflation,1.1,Gaussian
13,A19,368,168.0,inflation,1.1,Gaussian
14,Our,263,63.0,inflation,1.1,Gaussian
14,LL23,-1,-201.0,inflation,1.1,Gaussian
14,A19,190,-10.0,inflation,1.1,Gaussian
15,Our,299,99.0,inflation,1.1,Gaussian
15,LL23,-1,-201.0,inflation,1.1,Gaussian
15,A19,217,17.0,inflation,1.1,Gaussian
16,Our,390,190.0,inflation,1.1,Gaussian
16,LL23,-1,-201.0,inflation,1.1,Gaussian
16,A19,122,-78.0,inflation,1.1,Gaussian
17,Our,272,72.0,inflation,1.1,Gaussian
17,LL23,994,794.0,inflation,1.1,Gaussian
17,A19,224,24.0,inflation,1.1,Gaussian
18,Our,272,72.0,inflation,1.1,Gaussian
18,LL23,-1,-201.0,inflation,1.1,Gaussian
18,A19,289,89.0,inflation,1.1,Gaussian
19,Our,413,213.0,inflation,1.1,Gaussian
19,LL23,-1,-201.0,inflation,1.1,Gaussian
19,A19,197,-3.0,inflation,1.1,Gaussian
20,Our,260,60.0,inflation,1.1,Gaussian
20,LL23,442,242.0,inflation,1.1,Gaussian
20,A19,540,340.0,inflation,1.1,Gaussian
21,Our,232,32.0,inflation,1.1,Gaussian
21,LL23,-1,-201.0,inflation,1.1,Gaussian
21,A19,287,87.0,inflation,1.1,Gaussian
22,Our,284,84.0,inflation,1.1,Gaussian
22,LL23,-1,-201.0,inflation,1.1,Gaussian
22,A19,224,24.0,inflation,1.1,Gaussian
23,Our,224,24.0,inflation,1.1,Gaussian
23,LL23,-1,-201.0,inflation,1.1,Gaussian
23,A19,929,729.0,inflation,1.1,Gaussian
24,Our,343,143.0,inflation,1.1,Gaussian
24,LL23,-1,-201.0,inflation,1.1,Gaussian
24,A19,155,-45.0,inflation,1.1,Gaussian
25,Our,265,65.0,inflation,1.1,Gaussian
25,LL23,852,652.0,inflation,1.1,Gaussian
25,A19,216,16.0,inflation,1.1,Gaussian
26,Our,317,117.0,inflation,1.1,Gaussian
26,LL23,-1,-201.0,inflation,1.1,Gaussian
26,A19,180,-20.0,inflation,1.1,Gaussian
27,Our,253,53.0,inflation,1.1,Gaussian
27,LL23,-1,-201.0,inflation,1.1,Gaussian
27,A19,274,74.0,inflation,1.1,Gaussian
28,Our,234,34.0,inflation,1.1,Gaussian
28,LL23,-1,-201.0,inflation,1.1,Gaussian
28,A19,271,71.0,inflation,1.1,Gaussian
29,Our,291,91.0,inflation,1.1,Gaussian
29,LL23,-1,-201.0,inflation,1.1,Gaussian
29,A19,376,176.0,inflation,1.1,Gaussian
30,Our,284,84.0,inflation,1.1,Gaussian
30,LL23,304,104.0,inflation,1.1,Gaussian
30,A19,190,-10.0,inflation,1.1,Gaussian
31,Our,330,130.0,inflation,1.1,Gaussian
31,LL23,983,783.0,inflation,1.1,Gaussian
31,A19,263,63.0,inflation,1.1,Gaussian
32,Our,290,90.0,inflation,1.1,Gaussian
32,LL23,269,69.0,inflation,1.1,Gaussian
32,A19,219,19.0,inflation,1.1,Gaussian
33,Our,264,64.0,inflation,1.1,Gaussian
33,LL23,897,697.0,inflation,1.1,Gaussian
33,A19,364,164.0,inflation,1.1,Gaussian
34,Our,263,63.0,inflation,1.1,Gaussian
34,LL23,-1,-201.0,inflation,1.1,Gaussian
34,A19,669,469.0,inflation,1.1,Gaussian
35,Our,254,54.0,inflation,1.1,Gaussian
35,LL23,232,32.0,inflation,1.1,Gaussian
35,A19,394,194.0,inflation,1.1,Gaussian
36,Our,225,25.0,inflation,1.1,Gaussian
36,LL23,503,303.0,inflation,1.1,Gaussian
36,A19,229,29.0,inflation,1.1,Gaussian
37,Our,240,40.0,inflation,1.1,Gaussian
37,LL23,-1,-201.0,inflation,1.1,Gaussian
37,A19,226,26.0,inflation,1.1,Gaussian
38,Our,351,151.0,inflation,1.1,Gaussian
38,LL23,504,304.0,inflation,1.1,Gaussian
38,A19,494,294.0,inflation,1.1,Gaussian
39,Our,257,57.0,inflation,1.1,Gaussian
39,LL23,-1,-201.0,inflation,1.1,Gaussian
39,A19,222,22.0,inflation,1.1,Gaussian
40,Our,-1,-201.0,inflation,1.1,Gaussian
40,LL23,210,10.0,inflation,1.1,Gaussian
40,A19,287,87.0,inflation,1.1,Gaussian
41,Our,310,110.0,inflation,1.1,Gaussian
41,LL23,-1,-201.0,inflation,1.1,Gaussian
41,A19,284,84.0,inflation,1.1,Gaussian
42,Our,405,205.0,inflation,1.1,Gaussian
42,LL23,515,315.0,inflation,1.1,Gaussian
42,A19,188,-12.0,inflation,1.1,Gaussian
43,Our,341,141.0,inflation,1.1,Gaussian
43,LL23,-1,-201.0,inflation,1.1,Gaussian
43,A19,265,65.0,inflation,1.1,Gaussian
44,Our,259,59.0,inflation,1.1,Gaussian
44,LL23,-1,-201.0,inflation,1.1,Gaussian
44,A19,215,15.0,inflation,1.1,Gaussian
45,Our,242,42.0,inflation,1.1,Gaussian
45,LL23,-1,-201.0,inflation,1.1,Gaussian
45,A19,248,48.0,inflation,1.1,Gaussian
46,Our,244,44.0,inflation,1.1,Gaussian
46,LL23,985,785.0,inflation,1.1,Gaussian
46,A19,254,54.0,inflation,1.1,Gaussian
47,Our,227,27.0,inflation,1.1,Gaussian
47,LL23,-1,-201.0,inflation,1.1,Gaussian
47,A19,157,-43.0,inflation,1.1,Gaussian
48,Our,378,178.0,inflation,1.1,Gaussian
48,LL23,-1,-201.0,inflation,1.1,Gaussian
48,A19,396,196.0,inflation,1.1,Gaussian
49,Our,229,29.0,inflation,1.1,Gaussian
49,LL23,409,209.0,inflation,1.1,Gaussian
49,A19,271,71.0,inflation,1.1,Gaussian
50,Our,282,82.0,inflation,1.1,Gaussian
50,LL23,-1,-201.0,inflation,1.1,Gaussian
50,A19,271,71.0,inflation,1.1,Gaussian
51,Our,262,62.0,inflation,1.1,Gaussian
51,LL23,-1,-201.0,inflation,1.1,Gaussian
51,A19,182,-18.0,inflation,1.1,Gaussian
52,Our,242,42.0,inflation,1.1,Gaussian
52,LL23,-1,-201.0,inflation,1.1,Gaussian
52,A19,295,95.0,inflation,1.1,Gaussian
53,Our,290,90.0,inflation,1.1,Gaussian
53,LL23,-1,-201.0,inflation,1.1,Gaussian
53,A19,223,23.0,inflation,1.1,Gaussian
54,Our,287,87.0,inflation,1.1,Gaussian
54,LL23,464,264.0,inflation,1.1,Gaussian
54,A19,227,27.0,inflation,1.1,Gaussian
55,Our,249,49.0,inflation,1.1,Gaussian
55,LL23,926,726.0,inflation,1.1,Gaussian
55,A19,498,298.0,inflation,1.1,Gaussian
56,Our,214,14.0,inflation,1.1,Gaussian
56,LL23,-1,-201.0,inflation,1.1,Gaussian
56,A19,134,-66.0,inflation,1.1,Gaussian
57,Our,294,94.0,inflation,1.1,Gaussian
57,LL23,317,117.0,inflation,1.1,Gaussian
57,A19,254,54.0,inflation,1.1,Gaussian
58,Our,285,85.0,inflation,1.1,Gaussian
58,LL23,-1,-201.0,inflation,1.1,Gaussian
58,A19,224,24.0,inflation,1.1,Gaussian
59,Our,317,117.0,inflation,1.1,Gaussian
59,LL23,742,542.0,inflation,1.1,Gaussian
59,A19,174,-26.0,inflation,1.1,Gaussian
60,Our,353,153.0,inflation,1.1,Gaussian
60,LL23,404,204.0,inflation,1.1,Gaussian
60,A19,565,365.0,inflation,1.1,Gaussian
61,Our,295,95.0,inflation,1.1,Gaussian
61,LL23,-1,-201.0,inflation,1.1,Gaussian
61,A19,346,146.0,inflation,1.1,Gaussian
62,Our,322,122.0,inflation,1.1,Gaussian
62,LL23,-1,-201.0,inflation,1.1,Gaussian
62,A19,289,89.0,inflation,1.1,Gaussian
63,Our,217,17.0,inflation,1.1,Gaussian
63,LL23,-1,-201.0,inflation,1.1,Gaussian
63,A19,264,64.0,inflation,1.1,Gaussian
64,Our,329,129.0,inflation,1.1,Gaussian
64,LL23,967,767.0,inflation,1.1,Gaussian
64,A19,294,94.0,inflation,1.1,Gaussian
65,Our,261,61.0,inflation,1.1,Gaussian
